Germ-P2S2-GR24-a_S168.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029563932002956393	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.14781966001478197	0.1504592968007602
Germ-P2S2-GR24-b_S169.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06923318997167734	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34616594985838667	0.34878841917549563
Germ-P2S2-GR24-c_S170.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020735057798973614	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10367528899486807	0.10626717121973978
Germ-P2S2-Tabac-a_S220.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12669947858291505	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6334973929145753	0.6359339213488622
Germ-P2S2-Tabac-b_S221.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03071847090278173	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15359235451390865	0.15643665737527734
Germ-P2S2-Tabac-c_S222.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02697706949093271	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13488534745466355	0.13738322425937954
Germ-P3S2-ACN-a_S172.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017432232197332868	0.004358058049333217	0.004358058049333217	0.17780876841279525	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8585374357186438	0.8607164647433104
Germ-P3S2-ACN-b_S173.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09212073696589572	0.46452371618972943	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.46550372402979223	0.467953743629949
Germ-P3S2-ACN-c_S174.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029019776440240758	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.1450988822012038	0.14778589853826313
Germ-P3S2-Chanvre-a_S223.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19864949748743718	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9932474874371859	0.9952104271356784
Germ-P3S2-Chanvre-b_S224.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12858555885262118	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6384317957018254	0.6406797949824656
Germ-P3S2-Chanvre-c_S225.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12420579945540533	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6114747050112262	0.6138632780776764
Germ-P3S2-Colza-a_S198.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9279404927940492	4.643421664342166	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.644351464435147	4.646675964667597
Germ-P3S2-Colza-b_S199.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15678317808724523	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7839158904362261	0.7862215254080973
Germ-P3S2-Colza-c_S200.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028942163909121605	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.004823693984853601	0.2633736915730066	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.2927499879407651	1.295161834933192
Germ-P3S2-Colza-myro-a_S201.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19004702194357365	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9551332288401253	0.9575822884012539
Germ-P3S2-Colza-myro-b_S202.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31999176870048357	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.594814281304661	1.5973865624035395
Germ-P3S2-Colza-myro-c_S203.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3972963211392601	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9813219132139726	1.9839017594551365
Germ-P3S2-GR24-a_S175.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10988430450631306	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5494215225315653	0.5520629721591209
Germ-P3S2-GR24-b_S176.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03089143865842895	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.15445719329214475	0.1572153574580759
Germ-P3S2-GR24-c_S177.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024133046534809296	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12066523267404647	0.12328838990609098
Germ-P3S2-Tabac-a_S226.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023918676499900336	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.11959338249950169	0.12208491130157464
Germ-P3S2-Tabac-b_S227.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8171641791044775	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.067164179104477	9.069496268656717
Germ-P3S2-Tabac-c_S228.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028289876939035312	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.004714979489839219	0.6204913008628412	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.074166627375171	3.0765241171200906
Germ-P4S1-ACN-a_S178.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9246289811572452	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.623144905786226	4.62522928130732
Germ-P4S1-ACN-b_S179.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42369395310571784	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.122583299053887	2.1246400658165365
Germ-P4S1-ACN-c_S180.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2058875065708779	1.0329420010513406	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0338181181005783	1.0360084107236727
Germ-P4S1-Chanvre-a_S229.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60731755038153	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0365877519076503	3.0385443161807864
Germ-P4S1-Chanvre-b_S230.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5214065852066039	2.601436433168548	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.602369181979293	2.6047010540061564
Germ-P4S1-Chanvre-c_S231.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002695296707245856	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.004492161178743093	0.03953101837293922	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.17968644714972373	0.1819325277390953
Germ-P4S1-Colza-a_S205.16S.R1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4089414231924122	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.044707115962061	2.0470902244888234
